label,rmse,rmse_clim,skill,corr,bias,n
Ridge+GBR | core4 | clim=0%,18.86941402324532,11.484905413049841,-0.6429751351547706,0.45567060770203244,0.3969003713494246,222
ensemble | core4 | clim=0%,19.12699796714613,11.484905413049841,-0.6654031774099667,0.43653781537011627,-0.3005015237934643,222
Ridge+KNN | core8 | clim=0%,19.387422222530137,11.484905413049841,-0.6880785278824308,0.42093495722118074,-1.8403383025825235,222
Ridge+RF | core4 | clim=0%,19.571698134062952,11.484905413049841,-0.7041235804889094,0.39159752806805426,0.18032766218641427,222
Ridge+KNN | core6 | clim=0%,19.674870315457998,11.484905413049841,-0.7131068657389399,0.3695431489093251,-0.741225806155235,222
Ridge(alpha=50) | core8 | clim=0%,19.805739632884062,11.484905413049841,-0.7245017630166626,0.3578703799758856,-0.047244504747400384,222
ElasticNet | core8 | clim=0%,19.811112973054833,11.484905413049841,-0.7249696240897425,0.3824982845722167,-0.036126399977504775,222
Ridge(alpha=10) | core8 | clim=0%,19.860625316054062,11.484905413049841,-0.729280703826017,0.38393329680547666,-0.051625575270144,222
Ridge+BayesRidge | core8 | clim=0%,19.917129589252543,11.484905413049841,-0.734200576577801,0.3406519134256364,-0.06344757224279363,222
BayesRidge | core8 | clim=0%,19.918631732692283,11.484905413049841,-0.7343313694216005,0.34676639776566925,-0.08820542514518692,222
Ridge(alpha=100) | core8 | clim=0%,19.96731783988331,11.484905413049841,-0.7385705081380334,0.3311565607479633,-0.03868971934040033,222
Ridge(alpha=200) | core8 | clim=0%,20.206504920341132,11.484905413049841,-0.7593967206191603,0.29700621674058736,-0.025689015145811567,222
Ridge(alpha=100) | core6 | clim=0%,20.495822053803856,11.484905413049841,-0.7845877973461819,0.26169892584816323,0.04251277379371743,222
Ridge(alpha=50) | core6 | clim=0%,20.500381944217335,11.484905413049841,-0.7849848306912102,0.27610190898868453,0.05406458156275207,222
Ridge(alpha=200) | core6 | clim=0%,20.518743115399776,11.484905413049841,-0.7865835527112957,0.2465675656875924,0.03540641348075724,222
Ridge+KNN | core4 | clim=0%,20.521530749652662,11.484905413049841,-0.7868262742795307,0.25623615063506566,0.12839060017742554,222
Ridge(alpha=500) | core8 | clim=0%,20.53936673375339,11.484905413049841,-0.7883792678357913,0.24769871301251986,-0.00793423208758881,222
Ridge+BayesRidge | core6 | clim=0%,20.541154158772777,11.484905413049841,-0.788534900377384,0.25550631695729376,0.04543558821299598,222
BayesRidge | core6 | clim=0%,20.587124306066062,11.484905413049841,-0.7925375582696339,0.24921877918323154,0.04835840263227453,222
ElasticNet | core6 | clim=0%,20.61470516266543,11.484905413049841,-0.7949390457531988,0.2916130768116158,0.08938207442631452,222
Ridge(alpha=500) | core6 | clim=0%,20.61914386456518,11.484905413049841,-0.7953255271163546,0.22592757391456225,0.03100232607576814,222
Ridge(alpha=10) | core6 | clim=0%,20.662156892196737,11.484905413049841,-0.7990707062087905,0.2928501690497793,0.0801185535959199,222
Ridge(alpha=500) | core4 | clim=0%,21.00063411452352,11.484905413049841,-0.8285421916197355,0.12452155082943282,0.0495763325278773,222
Ridge(alpha=200) | core4 | clim=0%,21.035816829749592,11.484905413049841,-0.8316055790801229,0.1393534561818607,0.05700965207885389,222
Ridge(alpha=100) | core4 | clim=0%,21.14041481982604,11.484905413049841,-0.8407130106448268,0.14408929035561052,0.05920718835386651,222
Ridge+BayesRidge | core4 | clim=0%,21.17991660565246,11.484905413049841,-0.8441524630744075,0.12914692528210522,0.05821136487601919,222
BayesRidge | core4 | clim=0%,21.227597763703795,11.484905413049841,-0.8483041000567335,0.1120405920483822,0.05721554139817897,222
Ridge(alpha=50) | core4 | clim=0%,21.281374311517048,11.484905413049841,-0.8529864675538268,0.14522654639334198,0.05837959892255995,222
ElasticNet | core4 | clim=0%,21.55077664230566,11.484905413049841,-0.8764435463106532,0.1389604237605848,0.05590040861482137,222
Ridge(alpha=10) | core4 | clim=0%,21.596773724400062,11.484905413049841,-0.8804485494378131,0.14050080769058843,0.04729609745686858,222
Ridge(alpha=50) | core10 | clim=35%,,,-999.0,,,0
BayesRidge | core10 | clim=25%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=35%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=35%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=40%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=40%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=40%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=40%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=40%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=50%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=50%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=50%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=50%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=50%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=60%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=60%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=60%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=60%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=60%,,,-999.0,,,0
BayesRidge | core10 | clim=0%,,,-999.0,,,0
BayesRidge | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=35%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=25%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=35%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=30%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=0%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=0%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=0%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=0%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=0%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=20%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=25%,,,-999.0,,,0
BayesRidge | core10 | clim=35%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=25%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=25%,,,-999.0,,,0
Ridge(alpha=500) | core10 | clim=25%,,,-999.0,,,0
Ridge(alpha=10) | core10 | clim=30%,,,-999.0,,,0
Ridge(alpha=50) | core10 | clim=30%,,,-999.0,,,0
Ridge(alpha=100) | core10 | clim=30%,,,-999.0,,,0
Ridge(alpha=200) | core10 | clim=30%,,,-999.0,,,0
BayesRidge | core10 | clim=30%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=30%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=35%,,,-999.0,,,0
ensemble | core10 | clim=35%,,,-999.0,,,0
Ridge+KNN | core10 | clim=0%,,,-999.0,,,0
Ridge+KNN | core10 | clim=20%,,,-999.0,,,0
Ridge+KNN | core10 | clim=25%,,,-999.0,,,0
Ridge+KNN | core10 | clim=30%,,,-999.0,,,0
Ridge+KNN | core10 | clim=35%,,,-999.0,,,0
Ridge+KNN | core10 | clim=40%,,,-999.0,,,0
Ridge+KNN | core10 | clim=50%,,,-999.0,,,0
Ridge+KNN | core10 | clim=60%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=0%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=20%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=25%,,,-999.0,,,0
ensemble | core10 | clim=60%,,,-999.0,,,0
ensemble | core10 | clim=50%,,,-999.0,,,0
ensemble | core10 | clim=40%,,,-999.0,,,0
ensemble | core10 | clim=30%,,,-999.0,,,0
BayesRidge | core10 | clim=50%,,,-999.0,,,0
ensemble | core10 | clim=25%,,,-999.0,,,0
ensemble | core10 | clim=20%,,,-999.0,,,0
ensemble | core10 | clim=0%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=60%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=50%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=40%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=35%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=30%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=25%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=20%,,,-999.0,,,0
Ridge+RF+GBR+XGB | core10 | clim=0%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=60%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=50%,,,-999.0,,,0
Ridge+RF+GBR | core10 | clim=40%,,,-999.0,,,0
Ridge+GBR | core10 | clim=60%,,,-999.0,,,0
Ridge+GBR | core10 | clim=50%,,,-999.0,,,0
Ridge+GBR | core10 | clim=40%,,,-999.0,,,0
Ridge+GBR | core10 | clim=35%,,,-999.0,,,0
BayesRidge | core10 | clim=60%,,,-999.0,,,0
ElasticNet | core10 | clim=0%,,,-999.0,,,0
ElasticNet | core10 | clim=20%,,,-999.0,,,0
ElasticNet | core10 | clim=25%,,,-999.0,,,0
ElasticNet | core10 | clim=30%,,,-999.0,,,0
ElasticNet | core10 | clim=35%,,,-999.0,,,0
ElasticNet | core10 | clim=40%,,,-999.0,,,0
ElasticNet | core10 | clim=50%,,,-999.0,,,0
ElasticNet | core10 | clim=60%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=0%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=20%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=25%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=30%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=35%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=40%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=50%,,,-999.0,,,0
Ridge+BayesRidge | core10 | clim=60%,,,-999.0,,,0
Ridge+RF | core10 | clim=0%,,,-999.0,,,0
Ridge+RF | core10 | clim=20%,,,-999.0,,,0
Ridge+RF | core10 | clim=25%,,,-999.0,,,0
Ridge+RF | core10 | clim=30%,,,-999.0,,,0
Ridge+RF | core10 | clim=35%,,,-999.0,,,0
Ridge+RF | core10 | clim=40%,,,-999.0,,,0
Ridge+RF | core10 | clim=50%,,,-999.0,,,0
Ridge+RF | core10 | clim=60%,,,-999.0,,,0
Ridge+GBR | core10 | clim=0%,,,-999.0,,,0
Ridge+GBR | core10 | clim=20%,,,-999.0,,,0
Ridge+GBR | core10 | clim=25%,,,-999.0,,,0
Ridge+GBR | core10 | clim=30%,,,-999.0,,,0
BayesRidge | core10 | clim=40%,,,-999.0,,,0
